wavenumber,absorption,branch,j,m,pressure,temperature,evals,npoints,r2,amplitude,amplitude_stderr,center,center_std,sigma,sigma_stderr,gamma,gamma_stderr,fwhm,fwhm_stderr,height,height_stderr
5497.129654,0.43213408542477594,P,7,-7,0.8,293,59,2750,0.9999999172977991,0.18773464231324705,1.5317989786422333e-06,5497.129991641714,9.826279230307834e-07,0.01178732488351264,1.5586236112239233e-05,0.13725830142716278,2.9336564384064307e-06,0.2774978396224633,3.74665386897121e-06,0.4322251948054913,3.622247972292072e-06
5524.999654,0.558198703987862,P,6,-6,0.8,293,87,3518,0.9999996466131819,0.3103384953723007,4.640392891684849e-06,5524.999389346895,2.239929785432827e-06,0.019966394515052444,2.7851770742441683e-05,0.17465507225437743,6.9057055669635685e-06,0.3559735667212316,8.649105598274614e-06,0.558474481435323,8.36019113312632e-06
5551.7376540000005,0.6545191855313969,P,5,-5,0.8,293,89,4380,0.9999987067117391,0.45291247816344077,1.1653267993297254e-05,5551.737760818064,4.713876573597742e-06,0.030853040521011676,4.846134079604987e-05,0.2157929106849496,1.4859232255396718e-05,0.44432284407917044,1.8241137452223452e-05,0.6551836209351023,1.647682905455421e-05
5577.330654,0.7170785948986256,P,4,-4,0.8,293,49,5118,0.9999970362121823,0.5798053488263637,2.095819275868072e-05,5577.331098690219,7.66199695424589e-06,0.041635814558514395,6.963296927647714e-05,0.2503750264144433,2.448413005594266e-05,0.520535335728538,2.9754523035401543e-05,0.7182349532248777,2.5038693646042013e-05
5601.765654000001,0.7525908128170814,P,3,-3,0.8,293,82,5358,0.9999952727748643,0.6371187288259665,2.849602643124407e-05,5601.765661101138,9.893006744682156e-06,0.0475033008266873,8.339640435905402e-05,0.2607454513724042,3.181368202958599e-05,0.546030127329979,3.836798451938602e-05,0.7541808579360919,3.2245852846831405e-05
5625.027654,0.7367674387719709,P,2,-2,0.8,293,60,5002,0.9999961439080004,0.5825295541896275,2.4328111958009024e-05,5625.02795017274,8.661038356932623e-06,0.042721857659577256,7.508772468576698e-05,0.24412533463834485,2.77096536271745e-05,0.5095256359211007,3.343548083747974e-05,0.7381523425097988,2.9527955742320667e-05
5647.104654000001,0.5848362444368548,P,1,-1,0.8,293,75,4238,0.9999990819922023,0.389353754351884,8.558336391114506e-06,5647.104718784497,3.895402944992862e-06,0.024582536862367,4.7697834819164346e-05,0.20895617560239166,1.2160626618065157e-05,0.4263451145634844,1.5128761142517484e-05,0.5852259517125601,1.2768693350275337e-05
5687.649654000001,0.6422158109057976,R,0,1,0.8,293,98,4160,0.9999978252146404,0.4176815189601693,1.4302236965001918e-05,5687.65013898099,5.931575921001464e-06,0.02735284812652783,6.413965414130737e-05,0.20324591056241598,1.8553669181071717e-05,0.4171573235815068,2.296914725315131e-05,0.6428884218964506,2.1719051239998684e-05
5706.093654,0.8232985846347062,R,1,2,0.8,293,75,5134,0.9999851708537193,0.6637306266780453,5.407757347412115e-05,5706.093750545075,1.713678092983226e-05,0.05337884175547508,0.00012459470585933754,0.24490845169094694,5.5526496276161364e-05,0.522175940693931,6.597565037893963e-05,0.826459494113879,6.332529255233623e-05
5723.301654000001,0.8689631938797111,R,2,3,0.8,293,88,5683,0.99996988652797,0.772685929635641,8.576576633237291e-05,5723.301787668273,2.5551742818995435e-05,0.06625009610569416,0.00016879039255120797,0.2665569574068935,8.388436911636363e-05,0.5780859107735022,9.807456672417136e-05,0.8739387577829439,8.964782788942846e-05
5739.262654,0.871149782685463,R,3,4,0.8,293,88,5573,0.9999675225856498,0.756397281261824,8.810696462495926e-05,5739.262519379974,2.6204977364046695e-05,0.0648277137110731,0.0001728609025257551,0.26017947249120127,8.594112704252583e-05,0.5644590587878782,0.00010075295180246734,0.8762726553048144,9.455183696999625e-05
5753.964654,0.8481073910626228,R,4,5,0.8,293,78,4887,0.9999757870344183,0.6445202607587662,6.902329839995892e-05,5753.96455374959,2.1260138099518596e-05,0.05309838579090426,0.00014735499654700647,0.22950571475571613,6.895258708332653e-05,0.4929148787291542,8.163728110267697e-05,0.8522187993479756,8.551439641398108e-05
5767.396654,0.7951329170630466,R,5,6,0.8,293,122,3950,0.9999871921305185,0.48778674760057134,4.2037655898044086e-05,5767.396838916622,1.4054940463706008e-05,0.03736595028606765,0.00010825218884573018,0.18770793788001477,4.4534565047483884e-05,0.39632221141047186,5.387763963488325e-05,0.7976817526138266,6.602513710509443e-05
5779.548654,0.7043095897381197,R,6,7,0.8,293,103,3011,0.9999946852040869,0.32955738550144575,2.082408999161108e-05,5779.548670620603,8.115296237870064e-06,0.02295576188901499,7.392892150329762e-05,0.14521916907256127,2.4728492462380548e-05,0.3008473345282972,3.0851675796597305e-05,0.7055236502101351,4.4442386085545125e-05
5790.409654000001,0.5749012402936462,R,7,8,0.8,293,72,2217,0.9999977449970447,0.1982396569519878,9.461074428439855e-06,5790.409698684835,4.7728790969932216e-06,0.012794763223022698,5.3625174643932754e-05,0.10819523888865729,1.3681811059255642e-05,0.22080144030490256,1.7703312672913507e-05,0.57538441315332,2.8717471346680056e-05
5799.969654,0.3892105006039457,R,8,9,0.8,293,55,1772,0.9999983147806983,0.10685138292161983,4.9170805430118e-06,5799.969935367582,3.893845244166612e-06,0.0067938757854796306,6.0851960592989847e-05,0.08682142001743692,1.0466173021776798e-05,0.17521168521122257,1.3948380079674015e-05,0.38938895595973894,1.9588017366297337e-05
5808.219654,0.2131135195206012,R,9,10,0.8,293,48,1536,0.9999980927954961,0.05053688573873355,2.6569018099621765e-06,5808.219756666161,4.03309137614158e-06,0.004240422128587162,8.24558739130101e-05,0.07521977031164723,1.0337564934525954e-05,0.15114845634734675,1.3968957189781113e-05,0.213185277284154,1.2590162959927363e-05
5815.149654000001,0.10345289219041809,R,10,11,0.8,293,47,1322,0.9999959386011373,0.020873050741973098,1.7313408579676309e-06,5815.149900597749,5.7562221207560004e-06,0.0031291714454567687,0.00012671722083540065,0.06403856020193444,1.3962120285094039e-05,0.12853122944059583,1.8938380362683394e-05,0.10350555544874998,9.880745797420367e-06
5820.751654000001,0.04108172266015164,R,11,12,0.8,293,34,1243,0.9999904686099853,0.007639933552405054,1.004399454418269e-06,5820.751389672165,8.708269467208974e-06,0.0022399770355702175,0.000236740644678381,0.05903985086543745,2.048969059666367e-05,0.11833262161665029,2.7715618263794248e-05,0.04113121565167237,6.296610987550654e-06
